Brand_ID,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,Z_Carbon_Footprint,Z_Water_Usage,Z_Waste_Production
BRAND-4042,Japan,2017,B,Organic Cotton,1,387.99,3687398.05,42948.68,1,11,429.49,Declining,GOTS,0.964173374597503,0.8184870516842299,-0.24905187157832673
BRAND-4043,Australia,2015,D,Recycled Pol1ter,1,10.86,4618654.74,56707.07,1,13,358.25,Growing,B Corp,"-16,770,137,675,065,000","1,470,216,753,571,740",0.22960893759796375
BRAND-4044,UK,2023,A,Bamboo Fabric,1,398.2,4035436.5,62858.36,1,3,192.11,Stable,GOTS,"1,035,677,950,528,560","10,620,579,142,612,100",0.44361518752095797
BRAND-4045,France,2010,B,Recycled Pol1ter,1,200.83,370189.22,45346.19,1,8,148.02,Growing,0ne,-0.3465804384541908,"-15,030,248,849,167,500",-0.16564137975419257
BRAND-4046,China,2024,B,Bamboo Fabric,1,365.05,716309.13,90154.36,0,17,58.39,Growing,GOTS,0.8035156888131161,"-12,607,966,913,543,200","13,932,557,666,349,400"
BRAND-4047,Brazil,2011,A,Hemp,0,196.11,1179748.29,9951.26,1,4,349.78,Declining,0ne,-0.3796364226260437,-0.9364639173370963,"-13,970,475,133,598,000"
BRAND-4048,China,2023,A,Vegan Leather,0,468.95,1824387.85,69841.17,0,10,406.31,Declining,GOTS,"15,311,675,437,825,000",-0.4853200460767487,0.6865504063164923
BRAND-4049,China,2013,D,Vegan Leather,1,433.24,519751.82,70989.76,1,6,412.76,Declining,B Corp,"12,810,766,126,857,100","-13,983,551,523,304,300",0.7265103884664237
BRAND-4050,Brazil,2011,A,Bamboo Fabric,0,162.67,2461334.08,94840.87,1,19,462.41,Stable,Fair Trade,-0.6138296664198494,-0.03956026678724357,"155,630,163,674,131"
BRAND-4051,Japan,2010,D,Bamboo Fabric,1,493.52,3587870.47,73337.42,0,4,308.81,Declining,Fair Trade,"1,703,240,749,524,540",0.7488337748385244,0.8081865755254336
BRAND-4052,Brazil,2020,C,Recycled Pol1ter,0,441.68,1741289.11,73134.41,1,15,53.12,Declining,OEKO-TEX,"134,018,519,455,233",-0.5434757808263461,0.8011237628801403
BRAND-4053,France,2016,A,Hemp,1,480.77,2436645.82,60263.43,0,17,172.36,Declining,GOTS,"16,139,475,719,416,700",-0.056838072684049064,0.35333636176039795
BRAND-4054,Italy,2024,B,Bamboo Fabric,0,368.71,3068642.69,15793.2,1,11,68.14,Stable,OEKO-TEX,0.829148083319256,0.3854579517116965,"-11,938,036,943,112,600"
BRAND-4055,Brazil,2010,C,Tencel,1,148.32,3743876.36,34338.23,0,18,287.38,Growing,GOTS,-0.7143282623660547,0.8580127727176118,-0.5486134455976698
BRAND-4056,Italy,2020,A,Hemp,1,91.38,84770.31,48001.72,0,20,61.39,Stable,GOTS,"-1,113,101,088,371,410","-17,027,721,545,201,100",-0.07325425171145543
BRAND-4057,Germany,2021,C,Tencel,0,260.13,2270215.52,45711.76,0,6,53.8,Declining,Fair Trade,0.06872037963709698,-0.17331247868702682,-0.1529230288417256
BRAND-4058,Australia,2024,A,Vegan Leather,0,462.21,3611219.58,89539.01,0,20,107.38,Growing,OEKO-TEX,"14,839,647,189,269,300",0.7651743914086332,"13,718,474,529,494,900"
BRAND-4059,India,2017,D,Vegan Leather,0,18.3,2794841.04,53729.72,1,18,246.44,Declining,Fair Trade,"-16,249,085,721,169,600",0.19384089312089156,0.1260255415609981
BRAND-4060,China,2014,C,Hemp,1,196.97,93941.39,46688.39,1,18,125.09,Stable,0ne,-0.37361351025574857,"-16,963,538,755,444,300",-0.11894561534597214
BRAND-4061,Japan,2024,B,Hemp,0,206.0,4359070.42,17423.48,0,16,444.7,Stable,Fair Trade,-0.31037293036764857,"12,885,495,362,460,000","-11,370,854,922,553,500"
BRAND-4062,Australia,2014,D,Hemp,0,250.68,1178140.5,85950.75,0,1,113.96,Declining,Fair Trade,0.0025383774286203277,-0.9375891113986797,"12,470,102,128,992,500"
BRAND-4063,Germany,2015,B,Hemp,1,452.21,2664209.84,85508.79,1,13,107.79,Stable,B Corp,"14,139,308,541,560,600",0.10242009158741942,"12,316,342,182,353,700"
BRAND-4064,Australia,2018,C,Vegan Leather,1,12.19,3199298.23,25392.95,1,12,89.37,Growing,B Corp,"-1,667,699,263,491,970",0.4768957873251534,-0.8598239115830423
BRAND-4065,USA,2015,D,Hemp,1,387.3,2653595.73,13524.54,0,14,316.52,Growing,B Corp,0.9593410379283126,0.09499192401516694,"-12,727,314,345,007,600"
BRAND-4066,Australia,2010,D,Bamboo Fabric,0,203.34,499929.3,68164.37,0,6,395.34,Declining,Fair Trade,-0.3290019383967012,"-14,122,277,238,662,800",0.628213751749584
BRAND-4067,France,2012,A,Tencel,0,300.86,1589558.68,39976.0,0,13,82.62,Growing,Fair Trade,0.35396831084887037,-0.6496626452784706,-0.35247279613579136
BRAND-4068,Germany,2022,B,Vegan Leather,0,176.83,1477969.61,76526.2,1,10,347.34,Stable,GOTS,-0.5146617139042904,-0.7277570225924255,0.9191257199373285
BRAND-4069,USA,2024,C,Hemp,0,294.09,2342360.37,81485.89,1,12,99.52,Declining,B Corp,0.30655538439898783,-0.12282270278730213,"10,916,756,497,375,100"
BRAND-4070,France,2011,D,Recycled Pol1ter,1,131.55,432976.75,9167.45,0,3,291.31,Stable,0ne,-0.8317750535868118,"-1,459,083,725,998,310","-14,243,166,290,659,600"
BRAND-4071,UK,2014,D,Bamboo Fabric,1,499.09,633093.31,68906.36,0,16,343.84,Growing,GOTS,"17,422,496,122,019,200","-13,190,343,632,479,000",0.6540279301382413
BRAND-4072,France,2024,A,Hemp,0,301.76,982876.09,54660.93,0,15,319.17,Growing,Fair Trade,0.36027135867824894,"-10,742,427,505,994,200",0.15842277205911984
BRAND-4073,USA,2023,B,Hemp,1,243.95,4623272.09,74397.55,0,13,39.04,Declining,GOTS,-0.044594413562178574,"14,734,481,549,365,000",0.8450689929908538
BRAND-4074,India,2013,D,Organic Cotton,0,101.21,1497695.78,67449.31,0,19,182.39,Stable,B Corp,"-1,044,257,799,301,640",-0.713951880539183,0.6033364806292278
BRAND-4075,France,2015,B,Organic Cotton,0,344.67,4262711.59,78116.74,1,8,345.63,Declining,0ne,0.6607866724100732,"12,211,138,740,655,500",0.9744613488464713
BRAND-4076,Germany,2011,A,Vegan Leather,1,154.46,4314834.31,53751.25,0,15,106.83,Growing,0ne,-0.6713274693967375,"12,575,913,835,771,000",0.12677458030910488
BRAND-4077,USA,2020,D,Recycled Pol1ter,0,10.56,3429851.61,73984.3,0,6,494.16,Stable,OEKO-TEX,"-16,791,147,834,496,200",0.6382460221530594,0.8306918326260072
BRAND-4078,Japan,2013,A,Hemp,1,374.13,3479842.91,18379.54,0,5,130.31,Stable,GOTS,0.8671064380250703,0.673231880934884,"-1,103,823,718,659,670"
BRAND-4079,Italy,2021,A,Organic Cotton,0,198.21,1172819.15,13505.87,0,11,155.31,Growing,GOTS,-0.36492931102416004,-0.9413131993825622,"-12,733,809,725,141,000"
BRAND-4080,China,2019,D,Bamboo Fabric,0,229.71,3068837.1,25506.18,0,13,151.29,Declining,0ne,-0.14432263699590422,0.3855940074015021,-0.8558845870383077
BRAND-4081,India,2012,D,Tencel,1,474.25,4987603.01,52611.28,1,8,160.05,Stable,B Corp,"15,682,854,921,110,600","17,284,211,225,723,100",0.08711449198214974
BRAND-4082,Brazil,2018,D,Recycled Pol1ter,1,65.83,1121154.04,70615.19,1,6,318.86,Stable,OEKO-TEX,"-12,920,376,128,610,000",-0.9774704555932913,0.7134789233536336
BRAND-4083,USA,2013,A,Bamboo Fabric,1,150.12,4193721.42,72579.21,1,9,135.97,Declining,OEKO-TEX,-0.7017221667072973,"11,728,318,660,970,800",0.7818080957668607
BRAND-4084,Brazil,2023,A,Vegan Leather,0,375.08,56655.61,51724.01,0,20,295.38,Growing,B Corp,0.8737596551783033,"-17,224,479,165,805,700",0.056245954590940034
BRAND-4085,France,2021,D,Bamboo Fabric,0,271.49,3622407.76,91635.59,0,9,428.53,Declining,B Corp,0.1482788500168109,0.7730043155255419,"14,447,884,496,288,200"
BRAND-4086,UK,2019,A,Recycled Pol1ter,1,267.82,4569135.45,26945.61,1,13,70.43,Declining,Fair Trade,0.12257642164589973,"14,355,612,257,715,800",-0.805806145552594
BRAND-4087,India,2011,C,Bamboo Fabric,1,423.28,4372393.46,13820.9,1,18,131.48,Growing,0ne,"121,132,288,337,392","12,978,735,185,386,200","-12,624,209,317,887,800"
BRAND-4088,Brazil,2012,D,Vegan Leather,1,265.07,3655143.09,82680.77,0,2,369.15,Growing,0ne,0.10331710883390914,0.7959137744225185,"11,332,460,825,911,000"
BRAND-4089,Japan,2014,C,Tencel,0,62.06,4068576.23,20365.72,1,8,418.29,Growing,Fair Trade,"-13,184,403,798,796,200","10,852,503,880,286,100","-10,347,235,895,043,100"
BRAND-4090,USA,2019,B,Tencel,0,28.98,3912658.05,99671.59,0,10,252.29,Growing,Fair Trade,"-15,501,124,045,416,700",0.9761327730236182,"1,724,364,640,050,860"
BRAND-4091,France,2012,C,Vegan Leather,1,69.52,3519390.68,15344.5,1,3,345.25,Growing,B Corp,"-12,661,951,167,605,400",0.7009089506721397,"-12,094,141,767,207,100"
BRAND-4092,Japan,2011,D,Bamboo Fabric,0,484.9,2189799.55,82456.65,1,10,282.71,Declining,Fair Trade,"1,642,871,558,092,050",-0.2295907065031355,"1,125,448,843,193,720"
BRAND-4093,Australia,2022,D,Hemp,1,196.43,4896467.96,50051.57,1,6,82.91,Growing,Fair Trade,-0.37739533895337574,"16,646,412,650,896,200",-0.001939013541144927
BRAND-4094,India,2014,D,Recycled Pol1ter,0,113.12,4680376.98,72804.15,1,2,370.13,Stable,GOTS,-0.9608474663595341,"15,134,123,810,576,800",0.7896338633469416
BRAND-4095,Australia,2011,C,Organic Cotton,1,68.22,1745535.37,47020.95,1,2,49.06,Growing,B Corp,"-12,752,995,191,807,600",-0.5405040826966533,-0.10737569773935786
BRAND-4096,France,2018,D,Organic Cotton,0,110.62,2137350.34,49887.21,1,12,265.17,Growing,B Corp,-0.9783559325522528,-0.26629670643268827,-0.007657174648383156
BRAND-4097,Japan,2017,A,Bamboo Fabric,0,29.14,937251.97,91739.45,1,12,116.99,Declining,0ne,"-15,489,918,627,053,400","-1,106,172,286,726,010","14,484,017,875,005,500"
BRAND-4098,Italy,2010,B,Vegan Leather,0,279.82,1775576.69,35903.19,1,10,390.64,Stable,0ne,0.20661705937094954,-0.5194799969229368,-0.49416775682677966
BRAND-4099,Italy,2024,B,Vegan Leather,0,394.9,2445253.76,16902.87,1,9,273.3,Declining,0ne,"10,125,667,751,541,700",-0.05081390101333005,"-11,551,977,571,253,900"
BRAND-4100,India,2015,A,Bamboo Fabric,0,325.38,4284651.55,20330.18,0,11,211.52,Stable,Fair Trade,0.5256913472670554,"12,364,683,125,826,300","-103,596,004,269,093"
BRAND-4101,Japan,2020,D,Organic Cotton,1,362.13,2723077.45,31594.09,1,8,210.77,Stable,GOTS,0.7830658003000205,0.14361793781833412,-0.6440833568949238
BRAND-4102,Japan,2017,A,Tencel,0,246.01,4803312.84,39286.52,1,14,23.21,Declining,0ne,-0.03016743741937834,"15,994,476,839,440,200",-0.37646012711789534
BRAND-4103,Italy,2010,A,Recycled Pol1ter,1,174.92,1044546.18,67571.99,0,13,275.5,Stable,GOTS,-0.5280381820755277,"-10,310,836,197,146,000",0.6076045750843022
BRAND-4104,France,2016,D,Vegan Leather,1,312.15,3215227.98,91451.31,1,5,23.24,Stable,OEKO-TEX,0.43303654417518783,0.4880440468008975,"14,383,772,624,248,600"
BRAND-4105,Italy,2013,B,Bamboo Fabric,0,390.57,1955614.7,33575.68,1,19,73.6,Stable,B Corp,0.9822421117083885,-0.39348238547413095,-0.5751429159817323
BRAND-4106,Japan,2014,D,Hemp,1,159.67,2124178.04,11352.53,0,3,142.82,Declining,GOTS,-0.6348398258511119,-0.2755151950023358,"-13,482,966,760,834,600"
BRAND-4107,Italy,2021,B,Bamboo Fabric,0,129.86,3185633.96,18877.43,0,11,124.16,Growing,Fair Trade,-0.8436107767330896,0.46733299898844843,"-1,086,501,893,193,120"
BRAND-4108,Australia,2022,C,Hemp,1,318.01,3659648.98,35595.6,1,16,289.51,Growing,B Corp,0.4740763889309206,0.7990671717381802,-0.5048689564798304
BRAND-4109,Brazil,2022,A,Hemp,1,107.9,1918857.52,80441.57,0,10,444.47,Growing,Fair Trade,-0.9974051437699308,-0.4192064916425662,"1,055,343,269,550,660"
BRAND-4110,USA,2011,C,Organic Cotton,1,295.28,4793347.74,79492.16,1,8,158.37,Declining,Fair Trade,0.3148894143067219,"15,924,737,188,471,600","10,223,128,525,585,500"
BRAND-4111,Brazil,2010,D,Tencel,1,261.89,1633536.5,59747.48,1,17,382.46,Stable,Fair Trade,0.0810463398367709,-0.6188852540113402,0.3353862204651951
BRAND-4112,Brazil,2019,C,Tencel,1,412.61,2598515.88,34613.37,1,16,340.99,Growing,B Corp,"11,365,967,496,633,900",0.05644489975646446,-0.5390411965891183
BRAND-4113,USA,2014,D,Hemp,1,144.65,4611547.17,73614.14,1,5,354.64,Growing,Fair Trade,-0.7400306907369657,"14,652,425,992,628,500",0.8178137934713752
BRAND-4114,USA,2014,C,Vegan Leather,0,161.4,1224983.71,41661.19,1,7,167.24,Stable,B Corp,-0.6227239672457504,-0.9048064086094475,-0.2938442495532483
BRAND-4115,Italy,2021,C,Organic Cotton,0,332.91,3340568.83,96099.98,1,16,234.14,Declining,Fair Trade,0.5784268474395243,0.5757624553578632,"16,001,066,612,712,100"
BRAND-4116,Brazil,2017,B,Vegan Leather,0,332.84,379806.73,61545.12,1,16,233.27,Declining,B Corp,0.5779366103861279,"-1,496,294,176,839,690",0.3979269550284446
BRAND-4117,Germany,2022,C,Tencel,1,379.93,3373470.06,80097.63,0,3,75.54,Declining,0ne,0.9077260795921778,0.5987880175362487,"1,043,377,436,432,970"
BRAND-4118,China,2018,C,Vegan Leather,1,176.74,3750157.23,86453.13,0,8,324.6,Stable,OEKO-TEX,-0.5152920186872283,0.8624083701685082,"12,644,882,475,613,000"
BRAND-4119,Brazil,2018,D,Bamboo Fabric,0,389.49,1452668.19,69515.47,1,13,143.17,Stable,B Corp,0.9746784543131342,-0.7454639417383495,0.6752191513114578
BRAND-4120,France,2014,B,Recycled Pol1ter,1,34.5,4257426.5,1826.92,1,14,43.41,Stable,OEKO-TEX,"-15,114,537,111,881,500","1,217,415,162,241,910","-16,796,970,936,103,500"
BRAND-4121,USA,2023,D,Organic Cotton,1,434.31,4028308.18,44213.6,0,9,77.88,Growing,Fair Trade,"12,885,702,362,161,900","10,570,692,382,941,600",-0.20504471443688266
BRAND-4122,Germany,2012,B,Tencel,1,81.48,2088635.77,60194.32,1,10,139.95,Growing,0ne,"-11,824,346,144,945,800",-0.30038905983492614,0.3509319926065817
BRAND-4123,Italy,2020,A,Recycled Pol1ter,0,232.7,4449691.84,6696.51,0,6,243.13,Declining,B Corp,-0.12338251142941278,"13,519,699,354,500,300","-1,510,281,784,860,070"
BRAND-4124,China,2019,D,Bamboo Fabric,1,342.12,249355.24,27731.52,0,14,372.37,Growing,B Corp,0.6429280368935,"-15,875,892,103,158,900",-0.778463969866359
BRAND-4125,Japan,2014,D,Bamboo Fabric,1,46.11,877986.08,69342.51,0,17,410.58,Declining,B Corp,"-14,301,443,941,891,600","-1,147,648,864,812,980",0.6692017921905771
BRAND-4126,Japan,2023,D,Recycled Pol1ter,1,383.76,3488085.38,75300.66,1,7,204.78,Stable,GOTS,0.9345490497994228,0.6790002824654185,0.8764886113746327
BRAND-4127,USA,2022,A,Organic Cotton,1,283.67,4669517.68,12999.41,1,20,480.71,Stable,GOTS,0.23358009730773652,"15,058,126,199,738,600","-12,910,009,522,802,900"
BRAND-4128,Japan,2022,B,Vegan Leather,0,274.08,3553310.83,79292.89,0,14,94.83,Stable,GOTS,0.16641762099246732,0.7246475927510273,"10,153,801,562,587,200"
BRAND-4129,China,2021,D,Organic Cotton,0,209.78,4740748.94,54519.4,0,7,236.84,Growing,OEKO-TEX,-0.28390012948425786,"15,556,630,300,094,300",0.15349887730670186
BRAND-4130,Japan,2013,B,Vegan Leather,0,309.61,97510.81,47969.46,0,9,250.51,Stable,GOTS,0.41524794252338587,"-16,938,558,564,080,400",-0.07437659216728117
BRAND-4131,India,2019,B,Vegan Leather,0,103.59,3096769.38,53330.5,0,19,37.39,Stable,GOTS,"-1,027,589,739,486,170",0.405142104841144,0.11213649144398882
BRAND-4132,Italy,2023,A,Organic Cotton,1,378.1,3324269.06,94617.77,1,15,26.21,Growing,GOTS,0.8949098823391078,0.5643552414747232,"15,485,398,836,199,600"
BRAND-4133,Australia,2010,C,Bamboo Fabric,1,387.38,417677.23,84337.66,1,20,157.49,Growing,OEKO-TEX,0.9599013088464795,"-14,697,909,259,741,000","1,190,890,058,965,960"
BRAND-4134,Australia,2014,D,Recycled Pol1ter,0,61.78,4047822.87,57515.98,0,19,147.44,Growing,B Corp,"-13,204,013,280,932,000","10,707,263,784,067,600",0.2577512940183585
BRAND-4135,UK,2019,D,Vegan Leather,0,268.98,3275311.29,18682.77,1,9,120.24,Growing,Fair Trade,0.1307003499593214,0.5300926872404256,"-10,932,742,054,414,400"
BRAND-4136,Germany,2010,B,Hemp,0,403.48,1683801.85,28689.09,0,3,54.49,Declining,0ne,"10,726,558,311,275,800",-0.5837076043659224,-0.745149662665957
BRAND-4137,Australia,2014,D,Recycled Pol1ter,1,322.9,1841951.62,15713.6,0,3,119.2,Declining,OEKO-TEX,0.5083229488038783,-0.4730282357638254,"-11,965,730,154,607,800"
BRAND-4138,USA,2012,A,Organic Cotton,0,155.51,1361050.8,47370.39,1,1,427.93,Declining,OEKO-TEX,-0.6639739135957957,-0.8095813595390334,-0.09521851705480362
BRAND-4139,UK,2015,B,Hemp,0,498.51,3950955.77,18172.52,1,14,418.98,Declining,Fair Trade,"17,381,876,480,452,100","100,293,500,908,441","-1,111,026,041,076,440"
BRAND-4140,China,2012,D,Hemp,0,481.09,2248659.5,32806.76,0,6,180.4,Growing,Fair Trade,"16,161,886,556,143,400",-0.18839822103855966,-0.6018940016386901
BRAND-4141,Japan,2014,B,Organic Cotton,1,404.12,3291647.93,40141.82,1,5,170.9,Growing,B Corp,"10,771,379,984,729,200",0.5415257041855642,-0.34670384094716733
BRAND-4142,France,2012,A,Organic Cotton,1,330.45,2593247.98,2013.78,0,10,93.31,Growing,GOTS,0.5611985167058889,0.05275821816433204,"-1,673,196,147,002,300"
BRAND-4143,Japan,2013,C,Bamboo Fabric,1,87.57,2442361.96,74484.64,1,18,71.74,Declining,GOTS,"-11,397,839,908,491,100",-0.052837695282038265,0.8480988947359825
BRAND-4144,Brazil,2012,C,Vegan Leather,1,150.79,3235883.72,60519.86,1,10,444.47,Growing,GOTS,-0.6970298977676487,0.5024997381446732,0.3622576811369439
BRAND-4145,Italy,2011,D,Bamboo Fabric,0,444.59,292350.46,75509.03,0,8,319.84,Growing,OEKO-TEX,"13,605,650,492,006,500","-1,557,499,480,798,680",0.8837379009214519
BRAND-4146,India,2023,A,Recycled Pol1ter,1,216.98,237503.07,58025.05,0,19,134.86,Stable,Fair Trade,-0.23347574684922803,"-15,958,838,204,956,200",0.27546207690264757
BRAND-4147,India,2013,B,Vegan Leather,1,217.66,4827087.52,63932.93,0,18,251.35,Growing,0ne,-0.2287134440448085,"1,616,086,130,975,070",0.4809999793255635
BRAND-4148,Italy,2014,B,Tencel,1,112.46,4099237.22,17746.58,1,4,383.4,Growing,0ne,-0.9654697014344119,"1,106,708,143,002,990","-11,258,446,924,637,400"
BRAND-4149,China,2010,C,Hemp,0,200.33,293973.42,46466.28,1,18,450.31,Stable,0ne,-0.3500821316927345,"-15,563,636,701,802,600",-0.12667292590528514
BRAND-4150,India,2010,C,Bamboo Fabric,0,218.53,4162208.27,14191.17,1,5,79.54,Stable,Fair Trade,-0.22262049780974236,"1,150,777,736,365,100","-12,495,390,656,828,100"
BRAND-4151,China,2011,B,Tencel,0,410.79,3574586.8,84625.79,1,1,482.61,Growing,B Corp,"11,238,505,862,750,900",0.7395373452052808,"1,200,914,236,136,980"
BRAND-4152,Japan,2024,A,Hemp,1,171.71,2162764.31,95090.32,1,13,440.76,Declining,OEKO-TEX,-0.5505190526669784,-0.2485110204132103,"15,649,801,186,602,700"
BRAND-4153,Japan,2018,B,Recycled Pol1ter,0,388.11,2636323.08,73708.56,0,8,224.25,Growing,B Corp,0.9650137809747534,0.0829038508166729,0.821098709337434
BRAND-4154,Italy,2014,D,Organic Cotton,1,133.64,424009.63,29855.37,0,5,185.73,Growing,OEKO-TEX,-0.817137975849699,"-1,465,359,265,822,230",-0.7045742371600566
BRAND-4155,Japan,2020,A,Tencel,1,383.97,3910945.12,91093.92,1,4,178.41,Stable,GOTS,0.9360197609596114,0.9749339978950831,"14,259,434,975,300,200"
BRAND-4156,Germany,2024,C,Vegan Leather,1,82.75,753281.64,36217.76,0,11,213.65,Stable,OEKO-TEX,"-1,173,540,313,668,680","-12,349,218,888,652,900",-0.4832237197161449
BRAND-4157,Brazil,2010,B,Hemp,1,169.12,1501908.3,60252.49,0,8,283.54,Growing,0ne,-0.568657823642635,-0.7110037949755827,0.3529557540546715
BRAND-4158,Australia,2011,D,Bamboo Fabric,0,391.18,2041848.89,95538.9,0,15,448.96,Stable,0ne,0.986514177459412,-0.33313234069623937,"1,580,586,426,213,720"
BRAND-4159,Germany,2013,C,Vegan Leather,0,348.73,2160654.3,86701.32,1,2,233.04,Stable,0ne,0.6892204215070483,-0.24998768759106416,"12,731,228,934,922,100"
BRAND-4160,China,2016,B,Tencel,1,17.58,4718596.9,43729.31,1,7,303.4,Stable,0ne,"-16,299,510,103,804,700","15,401,601,696,483,500",-0.22189338955628155
BRAND-4161,France,2017,B,Tencel,0,82.94,2015118.27,94941.35,0,15,478.23,Growing,0ne,"-11,722,096,702,380,300",-0.35183946966609225,"1,559,797,382,835,580"
BRAND-4162,USA,2024,A,Organic Cotton,1,306.94,3283439.07,28878.82,0,7,34.33,Declining,B Corp,0.39654890062956216,0.5357808242420585,-0.7385488674184739
BRAND-4163,Australia,2022,C,Tencel,0,317.09,1499807.75,89262.14,0,13,55.7,Stable,0ne,0.467633273372,-0.712473841676992,"13,622,150,164,335,500"
BRAND-4164,Brazil,2018,B,Vegan Leather,0,48.22,2624725.18,47171.44,0,20,304.22,Growing,GOTS,"-1,415,367,248,722,510",0.07478718868614782,-0.10214008040528443
BRAND-4165,USA,2010,A,Bamboo Fabric,1,393.54,3443265.1,24074.63,1,14,368.5,Growing,OEKO-TEX,"10,030,421,695,453,300",0.647633304878482,-0.9056888796464049
BRAND-4166,Germany,2016,B,Hemp,1,349.61,4030229.63,76759.91,0,19,91.05,Growing,B Corp,0.6953834016068853,"10,584,139,438,400,500",0.9272565999103918
BRAND-4167,France,2013,C,Hemp,1,142.83,4117126.28,79612.37,1,16,197.93,Declining,Fair Trade,-0.752776854125265,"11,192,276,039,271,800","10,264,950,145,608,700"
BRAND-4168,China,2021,D,Tencel,0,249.43,1465637.07,93692.99,1,14,496.23,Stable,Fair Trade,-0.006215855667739029,-0.7363878144074253,"15,163,663,558,227,300"
BRAND-4169,Italy,2013,B,Tencel,0,288.79,716361.6,63127.71,0,1,161.77,Growing,0ne,0.2694374360704245,"-12,607,599,708,047,400",0.45298599972730136
BRAND-4170,Germany,2011,B,Tencel,0,437.18,1590988.82,9712.71,0,16,332.31,Growing,B Corp,"13,086,699,554,054,300",-0.6486617776059308,"-14,053,467,791,917,100"
BRAND-4171,Australia,2014,B,Tencel,1,218.35,4271670.26,10864.95,0,16,350.27,Declining,0ne,-0.22388110737561814,"12,273,835,002,503,600","-13,652,598,118,383,100"
BRAND-4172,USA,2017,B,Tencel,1,395.54,3206982.74,6252.41,0,9,361.77,Growing,OEKO-TEX,"10,170,489,424,995,100",0.482273706716478,"-15,257,322,311,226,900"
BRAND-4173,China,2024,D,Hemp,1,73.57,192631.69,31624.23,1,12,309.85,Stable,GOTS,"-12,378,314,015,283,400","-1,627,286,559,852,780",-0.6430347722285077
BRAND-4174,Japan,2021,D,Bamboo Fabric,1,495.53,2469601.61,16270.36,1,1,359.7,Stable,GOTS,"17,173,175,563,434,900",-0.033774327292681726,"-11,772,030,752,194,500"
BRAND-4175,France,2010,C,Organic Cotton,1,13.35,694498.77,84373.37,1,4,386.87,Declining,OEKO-TEX,"-16,595,753,351,785,500","-12,760,604,307,437,900","11,921,324,265,319,100"
BRAND-4176,USA,2024,B,Bamboo Fabric,1,154.64,3153467.8,46922.53,0,18,402.9,Growing,GOTS,-0.6700668598308619,0.44482186742528496,-0.11079977547222701
BRAND-4177,Italy,2016,A,Tencel,0,278.15,333599.95,29086.69,0,20,72.36,Growing,GOTS,0.19492140395421334,"-15,286,314,811,274,900",-0.731316973105006
